Units Processed,Time (s)
46490,8.000002708286047e-06
46491,7.90000194683671e-06
46492,5.00003807246685e-07
46493,7.90000194683671e-06
46494,8.000002708286047e-06
46495,8.100003469735384e-06
46496,5.80001506023109e-06
46497,5.00003807246685e-07
46498,8.90000956133008e-06
46499,5.00003807246685e-07
46500,7.499998901039362e-06
46501,8.100003469735384e-06
46502,7.199996616691351e-06
46503,8.100003469735384e-06
46504,2.500019036233425e-06
46505,5.00003807246685e-07
46506,2.1000014385208488e-05
46507,1.5099998563528061e-05
46508,1.3899989426136017e-05
46509,1.4499993994832039e-05
46510,2.6999914553016424e-06
46511,2.00001522898674e-06
46512,9.600014891475439e-06
46513,6.499991286545992e-06
46514,9.999785106629133e-07
46515,1.7900019884109497e-05
46516,1.550000160932541e-05
46517,1.4199991710484028e-05
46518,1.3400014722719789e-05
46519,1.1999800335615873e-06
46520,7.499998901039362e-06
46521,1.100008375942707e-06
46522,8.600007276982069e-06
46523,9.000010322779417e-06
46524,8.69997893460095e-06
46525,9.499985026195645e-06
46526,2.5500019546598196e-05
46527,9.69998654909432e-06
46528,6.600021151825786e-06
46529,1.400010660290718e-06
46530,3.600027412176132e-06
46531,5.00003807246685e-07
46532,3.7999998312443495e-06
46533,4.00003045797348e-07
46534,5.499983672052622e-06
46535,5.00003807246685e-07
46536,2.400018274784088e-06
46537,5.00003807246685e-07
46538,7.499998901039362e-06
46539,5.00003807246685e-07
46540,3.7999998312443495e-06
46541,7.399998139590025e-06
46542,4.00003045797348e-07
46543,7.99997360445559e-06
46544,5.00003807246685e-07
46545,5.00003807246685e-07
46546,5.00003807246685e-07
46547,3.7999998312443495e-06
46548,5.00003807246685e-07
46549,4.00003045797348e-07
46550,4.00003045797348e-07
46551,5.299982149153948e-06
46552,5.00003807246685e-07
46553,5.4000120144337416e-06
46554,4.00003045797348e-07
46555,5.00003807246685e-07
46556,4.499976057559252e-06
46557,5.00003807246685e-07
46558,5.399982910603285e-06
46559,5.999754648655653e-07
46560,6.300018867477775e-06
46561,9.00006853044033e-07
46562,7.499998901039362e-06
46563,9.400013368576765e-06
46564,6.00004568696022e-07
46565,1.5999830793589354e-06
46566,6.200018106028438e-06
46567,6.199989002197981e-06
46568,7.800001185387373e-06
46569,5.399982910603285e-06
46570,7.399998139590025e-06
46571,4.999747034162283e-07
46572,4.00003045797348e-07
46573,4.00003045797348e-07
46574,1.0299991117790341e-05
46575,6.00004568696022e-07
46576,2.7999922167509794e-06
46577,2.7999922167509794e-06
46578,3.3999967854470015e-06
46579,8.00006091594696e-07
46580,2.700020559132099e-06
46581,6.00004568696022e-07
46582,3.6999990697950125e-06
46583,3.0999945010989904e-06
46584,6.799993570894003e-06
46585,1.5999830793589354e-06
46586,3.5999983083456755e-06
46587,1.500011421740055e-06
46588,3.9000005926936865e-06
46589,6.00004568696022e-07
46590,2.500019036233425e-06
46591,5.00003807246685e-07
46592,3.1999952625483274e-06
46593,5.00003807246685e-07
46594,3.00002284348011e-06
46595,5.00003807246685e-07
46596,2.6999914553016424e-06
46597,5.00003807246685e-07
46598,3.5999983083456755e-06
46599,4.00003045797348e-07
46600,3.0999945010989904e-06
46601,5.00003807246685e-07
46602,4.00003045797348e-07
46603,4.00003045797348e-07
46604,5.5000127758830786e-06
46605,5.00003807246685e-07
46606,5.399982910603285e-06
46607,5.00003807246685e-07
46608,5.2000104915350676e-06
46609,5.00003807246685e-07
46610,1.600012183189392e-06
46611,4.00003045797348e-07
46612,1.4999823179095984e-06
46613,4.00003045797348e-07
46614,8.200004231184721e-06
46615,8.500006515532732e-06
46616,7.90000194683671e-06
46617,8.400005754083395e-06
46618,8.299975888803601e-06
46619,8.499977411702275e-06
46620,8.800008799880743e-06
46621,8.800008799880743e-06
46622,1.0499992640689015e-05
46623,6.999995093792677e-06
46624,5.00003807246685e-07
46625,9.700015652924776e-06
46626,8.600007276982069e-06
46627,9.799987310543656e-06
46628,9.300012607127428e-06
46629,1.2999982573091984e-05
46630,2.1599989850074053e-05
46631,9.300012607127428e-06
46632,8.100003469735384e-06
46633,1.719998545013368e-05
46634,1.580000389367342e-05
46635,1.6399979358538985e-05
46636,2.8999929782003164e-06
46637,1.1999800335615873e-06
46638,8.500006515532732e-06
46639,1.4099990949034691e-05
46640,1.479999627918005e-05
46641,1.4300021575763822e-05
46642,1.0199990356341004e-05
46643,1.7499987734481692e-05
46644,2.200016751885414e-06
46645,1.1999800335615873e-06
46646,1.4599994756281376e-05
46647,1.4699995517730713e-05
46648,1.4200020814314485e-05
46649,1.4099990949034691e-05
46650,2.3200002033263445e-05
46651,1.650000922381878e-05
46652,1.6900012269616127e-05
46653,1.0499992640689015e-05
46654,4.0000013541430235e-06
46655,1.9999861251562834e-06
46656,1.5600002370774746e-05
46657,1.7000013031065464e-05
46658,1.550000160932541e-05
46659,1.0300020221620798e-05
46660,9.400013368576765e-06
46661,8.400005754083395e-06
46662,8.799979696050286e-06
46663,1.5199999324977398e-05
46664,7.999769877642393e-07
46665,8.200004231184721e-06
46666,8.200004231184721e-06
46667,7.800001185387373e-06
46668,9.600014891475439e-06
46669,6.00004568696022e-07
46670,7.499998901039362e-06
46671,8.800008799880743e-06
46672,8.600007276982069e-06
46673,8.499977411702275e-06
46674,2.0999868866056204e-06
46675,7.00005330145359e-07
46676,8.90000956133008e-06
46677,8.500006515532732e-06
46678,8.799979696050286e-06
46679,9.299983503296971e-06
46680,8.500006515532732e-06
46681,8.899980457499623e-06
46682,8.200004231184721e-06
46683,1.7000013031065464e-05
46684,9.299983503296971e-06
46685,8.100003469735384e-06
46686,5.799985956400633e-06
46687,5.00003807246685e-07
46688,5.299982149153948e-06
46689,8.999777492135763e-07
46690,8.600007276982069e-06
46691,8.500006515532732e-06
46692,8.500006515532732e-06
46693,8.300004992634058e-06
46694,8.700008038431406e-06
46695,1.0100018698722124e-05
46696,4.1000021155923605e-06
46697,7.00005330145359e-07
46698,8.799979696050286e-06
46699,6.300018867477775e-06
46700,1.9000144675374031e-06
46701,9.400013368576765e-06
46702,1.2999982573091984e-05
46703,8.500006515532732e-06
46704,5.399982910603285e-06
46705,1.500011421740055e-06
46706,1.5900004655122757e-05
46707,6.300018867477775e-06
46708,5.00003807246685e-07
46709,8.099974365904927e-06
46710,1.5900004655122757e-05
46711,1.610000617802143e-05
46712,1.0299991117790341e-05
46713,8.00006091594696e-07
46714,1.069999416358769e-05
46715,3.5999983083456755e-06
46716,1.500011421740055e-06
46717,9.300012607127428e-06
46718,8.800008799880743e-06
46719,8.600007276982069e-06
46720,8.90000956133008e-06
46721,9.799987310543656e-06
46722,8.799979696050286e-06
46723,4.6000059228390455e-06
46724,8.00006091594696e-07
46725,1.2900010915473104e-05
46726,8.400005754083395e-06
46727,8.000002708286047e-06
46728,6.00004568696022e-07
46729,8.400005754083395e-06
46730,8.100003469735384e-06
46731,7.599999662488699e-06
46732,5.00003807246685e-07
46733,8.400005754083395e-06
46734,8.100003469735384e-06
46735,8.800008799880743e-06
46736,8.500006515532732e-06
46737,8.100003469735384e-06
46738,6.00004568696022e-07
46739,7.800001185387373e-06
46740,4.999747034162283e-07
46741,8.300004992634058e-06
46742,8.700008038431406e-06
46743,5.00003807246685e-07
46744,8.000002708286047e-06
46745,9.799987310543656e-06
46746,8.899980457499623e-06
46747,8.500006515532732e-06
46748,7.800001185387373e-06
46749,4.999747034162283e-07
46750,8.200004231184721e-06
46751,7.800001185387373e-06
46752,5.700014298781753e-06
46753,4.00003045797348e-07
46754,8.300004992634058e-06
46755,8.400005754083395e-06
46756,1.4499993994832039e-05
46757,5.89998671784997e-06
46758,1.5999830793589354e-06
46759,1.0199990356341004e-05
46760,5.5000127758830786e-06
46761,2.00001522898674e-06
46762,9.299983503296971e-06
46763,1.789999078027904e-05
46764,1.5300000086426735e-05
46765,6.999995093792677e-06
46766,1.800013706088066e-06
46767,1.5199999324977398e-05
46768,1.6000005416572094e-05
46769,8.700008038431406e-06
46770,8.90000956133008e-06
46771,1.5199999324977398e-05
46772,1.3100012438371778e-05
46773,1.9999861251562834e-06
46774,5.700014298781753e-06
46775,1.300009898841381e-06
46776,5.999754648655653e-07
46777,4.00003045797348e-07
46778,1.8999853637069464e-06
46779,5.00003807246685e-07
46780,1.400010660290718e-06
46781,4.00003045797348e-07
46782,8.400005754083395e-06
46783,7.90000194683671e-06
46784,1.1399999493733048e-05
46785,9.500014130026102e-06
46786,8.500006515532732e-06
46787,1.7299986211583018e-05
46788,8.800008799880743e-06
46789,4.2000028770416975e-06
46790,5.00003807246685e-07
46791,8.700008038431406e-06
46792,8.200004231184721e-06
46793,8.199975127354264e-06
46794,8.100003469735384e-06
46795,2.300017513334751e-06
46796,5.00003807246685e-07
46797,8.400005754083395e-06
46798,8.500006515532732e-06
46799,4.999979864805937e-06
46800,4.00003045797348e-07
46801,8.300004992634058e-06
46802,8.100003469735384e-06
46803,8.199975127354264e-06
46804,1.300009898841381e-06
46805,5.00003807246685e-07
46806,8.200004231184721e-06
46807,8.300004992634058e-06
46808,2.9999937396496534e-06
46809,5.00003807246685e-07
46810,7.90000194683671e-06
46811,8.700008038431406e-06
46812,2.2999884095042944e-06
46813,2.1999876480549574e-06
46814,9.69998654909432e-06
46815,9.000010322779417e-06
46816,1.4699995517730713e-05
46817,1.0199990356341004e-05
46818,8.800008799880743e-06
46819,5.600013537332416e-06
46820,1.9000144675374031e-06
46821,9.099981980398297e-06
46822,1.580000389367342e-05
46823,1.00000761449337e-06
46824,7.299997378140688e-06
46825,1.1999800335615873e-06
46826,5.4000120144337416e-06
46827,8.00006091594696e-07
46828,1.800013706088066e-06
46829,1.3999815564602613e-06
46830,7.499998901039362e-06
46831,8.00006091594696e-07
46832,2.020000829361379e-05
46833,9.500014130026102e-06
46834,2.100015990436077e-06
46835,7.999769877642393e-07
46836,1.0099989594891667e-05
46837,9.200011845678091e-06
46838,8.600007276982069e-06
46839,9.400013368576765e-06
46840,8.100003469735384e-06
46841,8.90000956133008e-06
46842,8.400005754083395e-06
46843,8.700008038431406e-06
46844,8.500006515532732e-06
46845,8.600007276982069e-06
46846,8.200004231184721e-06
46847,8.600007276982069e-06
46848,8.300004992634058e-06
46849,8.600007276982069e-06
46850,8.69997893460095e-06
46851,8.90000956133008e-06
46852,3.6999990697950125e-06
46853,5.999754648655653e-07
46854,8.599978173151612e-06
46855,4.1000021155923605e-06
46856,5.00003807246685e-07
46857,8.400005754083395e-06
46858,8.100003469735384e-06
46859,8.500006515532732e-06
46860,6.499991286545992e-06
46861,5.00003807246685e-07
46862,8.800008799880743e-06
46863,2.300017513334751e-06
46864,1.9999861251562834e-06
46865,9.100011084228754e-06
46866,8.300004992634058e-06
46867,1.3999815564602613e-06
46868,1.5300000086426735e-05
46869,1.7999846022576094e-06
46870,1.0199990356341004e-05
46871,9.800016414374113e-06
46872,9.099981980398297e-06
46873,4.5000051613897085e-06
46874,7.00005330145359e-07
46875,9.599985787644982e-06
46876,8.799979696050286e-06
46877,8.399976650252938e-06
46878,2.6999914553016424e-06
46879,5.00003807246685e-07
46880,8.100003469735384e-06
46881,8.000002708286047e-06
46882,8.300004992634058e-06
46883,8.399976650252938e-06
46884,9.200011845678091e-06
46885,9.200011845678091e-06
46886,8.499977411702275e-06
46887,6.00004568696022e-07
46888,8.500006515532732e-06
46889,8.200004231184721e-06
46890,8.500006515532732e-06
46891,8.000002708286047e-06
46892,5.89998671784997e-06
46893,6.00004568696022e-07
46894,7.90000194683671e-06
46895,8.600007276982069e-06
46896,8.700008038431406e-06
46897,1.700012944638729e-06
46898,7.00005330145359e-07
46899,9.200011845678091e-06
46900,8.90000956133008e-06
46901,5.00003807246685e-07
46902,8.90000956133008e-06
46903,9.000010322779417e-06
46904,6.499991286545992e-06
46905,5.00003807246685e-07
46906,8.700008038431406e-06
46907,8.300004992634058e-06
46908,8.800008799880743e-06
46909,8.90000956133008e-06
46910,9.099981980398297e-06
46911,9.200011845678091e-06
46912,9.000010322779417e-06
46913,8.69997893460095e-06
46914,8.799979696050286e-06
46915,9.000010322779417e-06
46916,3.200024366378784e-06
46917,2.300017513334751e-06
46918,1.7399986973032355e-05
46919,1.4699995517730713e-05
46920,1.4199991710484028e-05
46921,1.4699995517730713e-05
46922,9.799987310543656e-06
46923,1.8399994587525725e-05
46924,1.7299986211583018e-05
46925,8.000002708286047e-06
46926,8.00006091594696e-07
46927,1.0499992640689015e-05
46928,2.1999876480549574e-06
46929,1.6999838408082724e-06
46930,1.500011421740055e-06
46931,2.500019036233425e-06
46932,1.800013706088066e-06
46933,4.499976057559252e-06
46934,1.100008375942707e-06
46935,1.5099998563528061e-05
46936,9.499985026195645e-06
46937,7.599999662488699e-06
46938,9.00006853044033e-07
46939,8.700008038431406e-06
46940,8.400005754083395e-06
46941,1.2400007108226418e-05
46942,1.2600008631125093e-05
46943,8.400005754083395e-06
46944,8.500006515532732e-06
46945,1.0799994925037026e-05
46946,8.799979696050286e-06
46947,9.599985787644982e-06
46948,8.90000956133008e-06
46949,1.400010660290718e-06
46950,1.800013706088066e-06
46951,8.800008799880743e-06
46952,1.750001683831215e-05
46953,9.99998883344233e-06
46954,1.7200014553964138e-05
46955,8.150000940077007e-05
46956,1.1399999493733048e-05
46957,1.5900004655122757e-05
46958,1.0300020221620798e-05
46959,8.600007276982069e-06
46960,2.900022082030773e-06
46961,1.7999846022576094e-06
46962,1.6200006939470768e-05
46963,9.899988071992993e-06
46964,9.200011845678091e-06
46965,8.700008038431406e-06
46966,8.200004231184721e-06
46967,5.0000089686363935e-06
46968,5.999754648655653e-07
46969,8.200004231184721e-06
46970,4.33000095654279e-05
46971,1.7299986211583018e-05
46972,1.580000389367342e-05
46973,1.5400000847876072e-05
46974,1.8399994587525725e-05
46975,1.0599993402138352e-05
46976,4.8000074457377195e-06
46977,1.8999853637069464e-06
46978,1.5900004655122757e-05
46979,3.4999975468963385e-06
46980,1.5999830793589354e-06
46981,1.969997538253665e-05
46982,6.699992809444666e-06
46983,3.300025127828121e-06
46984,1.610000617802143e-05
46985,5.3000112529844046e-06
46986,1.7999846022576094e-06
46987,9.500014130026102e-06
46988,8.90000956133008e-06
46989,8.800008799880743e-06
46990,1.4899997040629387e-05
46991,1.4599994756281376e-05
46992,5.900015821680427e-06
46993,1.9999861251562834e-06
46994,9.100011084228754e-06
46995,1.0799994925037026e-05
46996,8.90000956133008e-06
46997,1.5900004655122757e-05
46998,1.550000160932541e-05
46999,4.4000043999403715e-06
47000,7.00005330145359e-07
47001,1.580000389367342e-05
47002,9.200011845678091e-06
47003,6.999762263149023e-07
47004,1.6400008462369442e-05
47005,1.6000005416572094e-05
47006,1.0300020221620798e-05
47007,8.300004992634058e-06
47008,9.99998883344233e-06
47009,8.300004992634058e-06
47010,8.500006515532732e-06
47011,2.6999914553016424e-06
47012,9.00006853044033e-07
47013,8.100003469735384e-06
47014,1.6200006939470768e-05
47015,7.200025720521808e-06
47016,1.500011421740055e-06
47017,9.299983503296971e-06
47018,8.99998121894896e-06
47019,8.600007276982069e-06
47020,1.0399991879239678e-05
47021,8.600007276982069e-06
47022,9.000010322779417e-06
47023,9.799987310543656e-06
47024,1.650000922381878e-05
47025,8.300004992634058e-06
47026,1.100008375942707e-06
47027,8.00006091594696e-07
47028,9.399984264746308e-06
47029,8.300004992634058e-06
47030,8.500006515532732e-06
47031,1.500011421740055e-06
47032,5.00003807246685e-07
47033,8.400005754083395e-06
47034,4.9000082071870565e-06
47035,5.00003807246685e-07
47036,8.100003469735384e-06
47037,8.100003469735384e-06
47038,4.6000059228390455e-06
47039,7.00005330145359e-07
47040,8.700008038431406e-06
47041,5.3000112529844046e-06
47042,1.8999853637069464e-06
47043,3.2999960239976645e-06
47044,1.500011421740055e-06
47045,2.400018274784088e-06
47046,7.00005330145359e-07
47047,9.300012607127428e-06
47048,1.300009898841381e-06
47049,6.00004568696022e-07
47050,8.499977411702275e-06
47051,8.600007276982069e-06
47052,8.899980457499623e-06
47053,2.8999929782003164e-06
47054,5.00003807246685e-07
47055,8.400005754083395e-06
47056,8.300004992634058e-06
47057,4.4000043999403715e-06
47058,2.3999891709536314e-06
47059,1.6900012269616127e-05
47060,9.099981980398297e-06
47061,1.6999838408082724e-06
47062,3.7999998312443495e-06
47063,1.300009898841381e-06
47064,1.0099989594891667e-05
47065,1.2800010154023767e-05
47066,1.6999838408082724e-06
47067,9.099981980398297e-06
47068,1.5999830793589354e-06
47069,6.299989763647318e-06
47070,3.1999952625483274e-06
47071,1.4699995517730713e-05
47072,8.500006515532732e-06
47073,1.100008375942707e-06
47074,1.5400000847876072e-05
47075,1.680001150816679e-05
47076,6.999995093792677e-06
47077,1.700012944638729e-06
47078,3.3999967854470015e-06
47079,7.999769877642393e-07
47080,8.800008799880743e-06
47081,8.500006515532732e-06
47082,8.799979696050286e-06
47083,4.399975296109915e-06
47084,6.00004568696022e-07
47085,8.700008038431406e-06
47086,8.300004992634058e-06
47087,2.2999884095042944e-06
47088,6.00004568696022e-07
47089,8.600007276982069e-06
47090,8.800008799880743e-06
47091,3.0999945010989904e-06
47092,5.00003807246685e-07
47093,3.7999998312443495e-06
47094,5.00003807246685e-07
47095,8.400005754083395e-06
47096,8.600007276982069e-06
47097,1.3899989426136017e-05
47098,8.99998121894896e-06
47099,3.1999952625483274e-06
47100,4.999747034162283e-07
47101,8.000002708286047e-06
47102,8.300004992634058e-06
47103,8.700008038431406e-06
47104,8.700008038431406e-06
47105,9.099981980398297e-06
47106,1.0100018698722124e-05
47107,4.4000043999403715e-06
47108,1.5999830793589354e-06
47109,2.5300018023699522e-05
47110,9.599985787644982e-06
47111,1.0200019460171461e-05
47112,8.799979696050286e-06
47113,9.00006853044033e-07
47114,1.4099990949034691e-05
